,atp,location,tournament,date,series,court,surface,round,winner,loser,wrank,lrank,wpts,lpts,wsets,lsets,b365w,b365l,avgw,avgl,total_games,sumw,suml,totg_avg
6524,56,Shanghai,Shanghai Masters,2010-10-15,Masters 1000,Outdoor,Hard,Quarterfinals,Federer R.,Soderling R.,3.0,5.0,6735.0,4825.0,2.0,0.0,1.28,3.5,1.31,3.36,14.0,12.0,2.0,22.17
6525,56,Shanghai,Shanghai Masters,2010-10-16,Masters 1000,Outdoor,Hard,Semifinals,Murray A.,Monaco J.,4.0,41.0,5125.0,1085.0,2.0,0.0,1.08,7.5,1.11,6.55,17.0,12.0,5.0,22.93
6526,56,Shanghai,Shanghai Masters,2010-10-16,Masters 1000,Outdoor,Hard,Semifinals,Federer R.,Djokovic N.,3.0,2.0,6735.0,7145.0,2.0,0.0,1.66,2.2,1.68,2.14,22.0,13.0,9.0,21.44
6527,56,Shanghai,Shanghai Masters,2010-10-17,Masters 1000,Outdoor,Hard,The Final,Murray A.,Federer R.,4.0,3.0,5125.0,6735.0,2.0,0.0,2.75,1.44,2.76,1.43,17.0,12.0,5.0,22.8
6528,57,Moscow,Kremlin Cup,2010-10-18,ATP250,Indoor,Hard,1st Round,Stakhovsky S.,Russell M.,35.0,87.0,1199.0,621.0,2.0,1.0,1.25,3.75,1.28,3.59,31.0,16.0,15.0,22.4
6529,57,Moscow,Kremlin Cup,2010-10-18,ATP250,Indoor,Hard,1st Round,Starace P.,Gabashvili T.,55.0,102.0,905.0,553.0,2.0,1.0,2.62,1.4,2.68,1.44,28.0,16.0,12.0,22.53
6530,57,Moscow,Kremlin Cup,2010-10-18,ATP250,Indoor,Hard,1st Round,Troicki V.,Tursunov D.,43.0,262.0,1020.0,173.0,2.0,1.0,1.4,2.75,1.48,2.62,31.0,17.0,14.0,23.14
6531,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Dolgopolov O.,Belyaev I.,56.0,334.0,902.0,127.0,2.0,0.0,,,1.31,3.4,18.0,12.0,6.0,18.0
6532,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Crivoi V.,Kuznetsov A.,176.0,234.0,292.0,211.0,2.0,0.0,2.0,1.72,1.98,1.77,22.0,13.0,9.0,27.75
6533,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Kukushkin M.,Chardy J.,74.0,49.0,669.0,925.0,2.0,0.0,2.62,1.44,2.52,1.5,18.0,12.0,6.0,23.57
6534,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Cuevas P.,Brands D.,71.0,73.0,690.0,678.0,2.0,0.0,2.37,1.53,2.24,1.62,21.0,13.0,8.0,22.99
6535,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Istomin D.,Marchenko I.,46.0,76.0,996.0,661.0,2.0,1.0,1.57,2.25,1.62,2.24,29.0,18.0,11.0,23.52
6536,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Stepanek R.,Hanescu V.,37.0,51.0,1155.0,915.0,2.0,0.0,1.53,2.37,1.55,2.38,22.0,13.0,9.0,23.3
6537,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Kunitsyn I.,Andreev I.,118.0,85.0,475.0,632.0,2.0,0.0,1.9,1.8,1.98,1.77,23.0,13.0,10.0,23.62
6538,57,Moscow,Kremlin Cup,2010-10-19,ATP250,Indoor,Hard,1st Round,Golubev A.,Gonzalez M.,34.0,152.0,1200.0,356.0,2.0,0.0,1.16,4.5,1.2,4.46,17.0,12.0,5.0,23.73
6539,57,Moscow,Kremlin Cup,2010-10-20,ATP250,Indoor,Hard,1st Round,Zeballos H.,Tipsarevic J.,89.0,38.0,600.0,1130.0,2.0,1.0,3.0,1.36,3.76,1.26,29.0,16.0,13.0,22.72
6540,57,Moscow,Kremlin Cup,2010-10-20,ATP250,Indoor,Hard,2nd Round,Stepanek R.,Kukushkin M.,37.0,74.0,1155.0,669.0,2.0,0.0,1.8,1.9,1.88,1.85,17.0,12.0,5.0,22.84
6541,57,Moscow,Kremlin Cup,2010-10-20,ATP250,Indoor,Hard,2nd Round,Baghdatis M.,Starace P.,19.0,55.0,1930.0,905.0,2.0,0.0,1.25,3.75,1.24,3.84,19.0,12.0,7.0,22.88
6542,57,Moscow,Kremlin Cup,2010-10-20,ATP250,Indoor,Hard,2nd Round,Cuevas P.,Davydenko N.,71.0,11.0,690.0,2955.0,2.0,0.0,4.5,1.16,4.71,1.18,26.0,14.0,12.0,22.18
6543,57,Moscow,Kremlin Cup,2010-10-21,ATP250,Indoor,Hard,2nd Round,Zeballos H.,Crivoi V.,89.0,176.0,600.0,292.0,2.0,0.0,1.5,2.5,1.55,2.39,25.0,14.0,11.0,19.54
6544,57,Moscow,Kremlin Cup,2010-10-21,ATP250,Indoor,Hard,2nd Round,Dolgopolov O.,Stakhovsky S.,56.0,35.0,902.0,1199.0,2.0,0.0,1.66,2.1,1.73,2.04,21.0,13.0,8.0,23.54
6545,57,Moscow,Kremlin Cup,2010-10-21,ATP250,Indoor,Hard,2nd Round,Istomin D.,Mathieu P.H.,46.0,108.0,996.0,514.0,2.0,1.0,1.57,2.25,1.64,2.21,28.0,14.0,14.0,23.32
6546,57,Moscow,Kremlin Cup,2010-10-21,ATP250,Indoor,Hard,2nd Round,Kunitsyn I.,Golubev A.,118.0,34.0,475.0,1200.0,2.0,0.0,2.37,1.53,2.31,1.58,22.0,13.0,9.0,22.77
6547,57,Moscow,Kremlin Cup,2010-10-21,ATP250,Indoor,Hard,2nd Round,Troicki V.,Tsonga J.W.,43.0,13.0,1020.0,2480.0,2.0,1.0,2.37,1.53,2.26,1.61,30.0,16.0,14.0,23.78
6548,57,Moscow,Kremlin Cup,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Cuevas P.,Stepanek R.,71.0,37.0,690.0,1155.0,2.0,0.0,3.0,1.36,2.95,1.38,23.0,13.0,10.0,22.55
6549,57,Moscow,Kremlin Cup,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Troicki V.,Zeballos H.,43.0,89.0,1020.0,600.0,2.0,0.0,1.2,4.33,1.24,3.93,15.0,12.0,3.0,23.38
6550,57,Moscow,Kremlin Cup,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Istomin D.,Kunitsyn I.,46.0,118.0,996.0,475.0,2.0,0.0,1.66,2.1,1.74,2.02,18.0,12.0,6.0,22.77
6551,57,Moscow,Kremlin Cup,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Baghdatis M.,Dolgopolov O.,19.0,56.0,1930.0,902.0,2.0,0.0,1.53,2.37,1.63,2.22,21.0,13.0,8.0,23.17
6552,57,Moscow,Kremlin Cup,2010-10-23,ATP250,Indoor,Hard,Semifinals,Troicki V.,Cuevas P.,43.0,71.0,1020.0,690.0,2.0,0.0,1.3,3.4,1.34,3.14,18.0,12.0,6.0,23.86
6553,57,Moscow,Kremlin Cup,2010-10-23,ATP250,Indoor,Hard,Semifinals,Baghdatis M.,Istomin D.,19.0,46.0,1930.0,996.0,2.0,1.0,1.44,2.62,1.51,2.5,36.0,19.0,17.0,23.36
6554,57,Moscow,Kremlin Cup,2010-10-24,ATP250,Indoor,Hard,The Final,Troicki V.,Baghdatis M.,43.0,19.0,1020.0,1930.0,2.0,1.0,1.8,2.0,1.82,1.94,28.0,15.0,13.0,23.57
6555,58,Stockholm,Stockholm Open,2010-10-18,ATP250,Indoor,Hard,1st Round,Ryderstedt M.,Gimeno Traver D.,392.0,61.0,100.0,819.0,2.0,0.0,3.4,1.3,3.23,1.32,22.0,13.0,9.0,23.36
6556,58,Stockholm,Stockholm Open,2010-10-18,ATP250,Indoor,Hard,1st Round,Wawrinka S.,Seppi A.,21.0,50.0,1720.0,925.0,2.0,0.0,1.25,3.75,1.27,3.62,16.0,12.0,4.0,23.49
6557,58,Stockholm,Stockholm Open,2010-10-18,ATP250,Indoor,Hard,1st Round,Nieminen J.,Berrer M.,45.0,52.0,1005.0,915.0,2.0,1.0,1.5,2.5,1.5,2.51,27.0,16.0,11.0,24.22
6558,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Dodig I.,Robredo T.,132.0,42.0,419.0,1030.0,2.0,0.0,2.87,1.38,2.86,1.39,17.0,12.0,5.0,22.72
6559,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Becker B.,Schoorel T.,59.0,171.0,832.0,301.0,2.0,0.0,1.33,3.25,1.37,2.93,15.0,12.0,3.0,18.0
6560,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Mayer F.,Lopez F.,47.0,30.0,986.0,1335.0,2.0,0.0,1.8,1.9,1.8,1.94,16.0,12.0,4.0,24.76
6561,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Clement A.,Rochus O.,60.0,75.0,824.0,665.0,2.0,0.0,2.37,1.53,2.24,1.61,16.0,12.0,4.0,23.06
6562,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Haase R.,Prpic F.,68.0,310.0,723.0,138.0,2.0,1.0,1.4,2.75,1.4,2.82,32.0,16.0,16.0,26.0
6563,58,Stockholm,Stockholm Open,2010-10-19,ATP250,Indoor,Hard,1st Round,Blake J.,Bellucci T.,135.0,27.0,405.0,1430.0,2.0,1.0,2.37,1.53,2.32,1.58,29.0,15.0,14.0,24.31
6564,58,Stockholm,Stockholm Open,2010-10-20,ATP250,Indoor,Hard,1st Round,Bachinger M.,Kubot L.,275.0,64.0,159.0,745.0,2.0,1.0,1.83,1.83,1.87,1.87,29.0,16.0,13.0,23.17
6565,58,Stockholm,Stockholm Open,2010-10-20,ATP250,Indoor,Hard,1st Round,Kamke T.,Hajek J.,72.0,100.0,683.0,560.0,2.0,0.0,1.4,2.75,1.5,2.53,14.0,12.0,2.0,20.04
6566,58,Stockholm,Stockholm Open,2010-10-20,ATP250,Indoor,Hard,2nd Round,Wawrinka S.,Haase R.,21.0,68.0,1720.0,723.0,2.0,1.0,1.16,4.5,1.16,4.89,35.0,19.0,16.0,24.34
6567,58,Stockholm,Stockholm Open,2010-10-20,ATP250,Indoor,Hard,2nd Round,Nieminen J.,Berdych T.,45.0,6.0,1005.0,3715.0,2.0,0.0,2.75,1.4,2.71,1.43,17.0,12.0,5.0,22.7
6568,58,Stockholm,Stockholm Open,2010-10-20,ATP250,Indoor,Hard,2nd Round,Mayer F.,Ryderstedt M.,47.0,392.0,986.0,100.0,2.0,0.0,1.14,5.0,1.18,4.65,20.0,12.0,8.0,22.14
6569,58,Stockholm,Stockholm Open,2010-10-21,ATP250,Indoor,Hard,2nd Round,Blake J.,Bachinger M.,135.0,275.0,405.0,159.0,2.0,1.0,1.38,2.87,1.41,2.79,32.0,16.0,16.0,23.97
6570,58,Stockholm,Stockholm Open,2010-10-21,ATP250,Indoor,Hard,2nd Round,Ljubicic I.,Clement A.,17.0,60.0,2055.0,824.0,2.0,0.0,1.4,2.75,1.42,2.74,19.0,12.0,7.0,21.87
6571,58,Stockholm,Stockholm Open,2010-10-21,ATP250,Indoor,Hard,2nd Round,Dodig I.,Kamke T.,132.0,72.0,419.0,683.0,2.0,0.0,2.0,1.72,1.96,1.78,14.0,12.0,2.0,21.41
6572,58,Stockholm,Stockholm Open,2010-10-21,ATP250,Indoor,Hard,2nd Round,Federer R.,Dent T.,2.0,101.0,7335.0,559.0,2.0,0.0,1.02,12.0,1.03,11.26,15.0,12.0,3.0,24.48
6573,58,Stockholm,Stockholm Open,2010-10-21,ATP250,Indoor,Hard,2nd Round,Soderling R.,Becker B.,5.0,59.0,4825.0,832.0,2.0,0.0,1.12,5.5,1.14,5.37,18.0,12.0,6.0,22.79
6574,58,Stockholm,Stockholm Open,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Nieminen J.,Blake J.,45.0,135.0,1005.0,405.0,2.0,0.0,1.4,2.75,1.41,2.8,14.0,12.0,2.0,23.7
6575,58,Stockholm,Stockholm Open,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Ljubicic I.,Dodig I.,17.0,132.0,2055.0,419.0,2.0,1.0,1.38,2.87,1.4,2.84,28.0,16.0,12.0,23.21
6576,58,Stockholm,Stockholm Open,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Mayer F.,Soderling R.,47.0,5.0,986.0,4825.0,2.0,0.0,5.0,1.14,4.98,1.16,20.0,13.0,7.0,22.17
6577,58,Stockholm,Stockholm Open,2010-10-22,ATP250,Indoor,Hard,Quarterfinals,Federer R.,Wawrinka S.,2.0,21.0,7335.0,1720.0,2.0,1.0,1.14,5.0,1.16,4.85,25.0,14.0,11.0,23.79
6578,58,Stockholm,Stockholm Open,2010-10-23,ATP250,Indoor,Hard,Semifinals,Mayer F.,Nieminen J.,47.0,45.0,986.0,1005.0,2.0,1.0,2.1,1.66,2.19,1.65,33.0,17.0,16.0,23.48
6579,58,Stockholm,Stockholm Open,2010-10-23,ATP250,Indoor,Hard,Semifinals,Federer R.,Ljubicic I.,2.0,17.0,7335.0,2055.0,2.0,0.0,1.1,6.5,1.12,5.89,21.0,13.0,8.0,23.23
6580,58,Stockholm,Stockholm Open,2010-10-24,ATP250,Indoor,Hard,The Final,Federer R.,Mayer F.,2.0,47.0,7335.0,986.0,2.0,0.0,1.06,9.0,1.07,8.0,19.0,12.0,7.0,22.29
6581,59,Montpellier,Open Sud de France,2010-10-25,ATP250,Indoor,Hard,1st Round,Gil F.,Roger Vasselin E.,100.0,128.0,555.0,436.0,2.0,1.0,3.25,1.33,3.52,1.28,30.0,15.0,15.0,24.42
6582,59,Montpellier,Open Sud de France,2010-10-25,ATP250,Indoor,Hard,1st Round,Gasquet R.,Reister J.,28.0,116.0,1385.0,487.0,2.0,1.0,1.08,7.0,1.11,6.14,31.0,18.0,13.0,23.61
6583,59,Montpellier,Open Sud de France,2010-10-25,ATP250,Indoor,Hard,1st Round,Montanes A.,Clement A.,23.0,63.0,1530.0,787.0,2.0,0.0,2.2,1.61,2.15,1.66,20.0,12.0,8.0,21.87
6584,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Dent T.,Jouan R.,92.0,274.0,573.0,163.0,2.0,1.0,1.44,2.62,1.51,2.5,32.0,18.0,14.0,32.0
6585,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Zverev M.,Haase R.,96.0,67.0,562.0,743.0,2.0,0.0,1.83,1.83,1.86,1.86,26.0,14.0,12.0,24.34
6586,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Mannarino A.,Lacko L.,108.0,75.0,523.0,649.0,2.0,1.0,1.53,2.37,1.6,2.27,32.0,18.0,14.0,23.01
6587,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Darcis S.,Schwank E.,112.0,64.0,504.0,778.0,2.0,0.0,1.5,2.5,1.49,2.55,20.0,13.0,7.0,22.74
6588,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Isner J.,Paire B.,19.0,154.0,1885.0,353.0,2.0,0.0,1.14,5.0,1.18,4.66,20.0,13.0,7.0,23.32
6589,59,Montpellier,Open Sud de France,2010-10-26,ATP250,Indoor,Hard,1st Round,Nalbandian D.,Granollers M.,31.0,68.0,1325.0,741.0,2.0,0.0,1.14,5.0,1.18,4.61,20.0,12.0,8.0,22.24
6590,59,Montpellier,Open Sud de France,2010-10-27,ATP250,Indoor,Hard,1st Round,Nieminen J.,Serra F.,44.0,65.0,1050.0,750.0,2.0,1.0,1.38,2.87,1.44,2.7,32.0,19.0,13.0,22.76
6591,59,Montpellier,Open Sud de France,2010-10-27,ATP250,Indoor,Hard,1st Round,Simon G.,Mahut N.,48.0,132.0,930.0,424.0,2.0,0.0,1.33,3.25,1.34,3.12,20.0,12.0,8.0,23.26
6592,59,Montpellier,Open Sud de France,2010-10-27,ATP250,Indoor,Hard,2nd Round,Isner J.,Mannarino A.,19.0,108.0,1885.0,523.0,2.0,1.0,1.33,3.25,1.36,3.04,35.0,19.0,16.0,23.04
6593,59,Montpellier,Open Sud de France,2010-10-27,ATP250,Indoor,Hard,2nd Round,Davydenko N.,Zverev M.,11.0,96.0,2955.0,562.0,2.0,0.0,1.4,2.75,1.44,2.67,21.0,13.0,8.0,22.94
6594,59,Montpellier,Open Sud de France,2010-10-27,ATP250,Indoor,Hard,2nd Round,Tsonga J.W.,Gil F.,13.0,100.0,2480.0,555.0,2.0,0.0,1.07,7.5,1.07,7.9,19.0,12.0,7.0,22.07
6595,59,Montpellier,Open Sud de France,2010-10-28,ATP250,Indoor,Hard,2nd Round,Ljubicic I.,Dent T.,17.0,92.0,2100.0,573.0,2.0,0.0,1.4,2.75,1.42,2.75,22.0,13.0,9.0,24.48
6596,59,Montpellier,Open Sud de France,2010-10-28,ATP250,Indoor,Hard,2nd Round,Montanes A.,Llodra M.,23.0,32.0,1530.0,1320.0,2.0,0.0,2.75,1.4,2.71,1.43,23.0,13.0,10.0,22.35
6597,59,Montpellier,Open Sud de France,2010-10-28,ATP250,Indoor,Hard,2nd Round,Simon G.,Nalbandian D.,48.0,31.0,930.0,1325.0,2.0,1.0,2.2,1.61,2.2,1.63,34.0,17.0,17.0,22.06
6598,59,Montpellier,Open Sud de France,2010-10-28,ATP250,Indoor,Hard,2nd Round,Monfils G.,Darcis S.,15.0,112.0,2325.0,504.0,2.0,0.0,1.22,4.0,1.22,4.0,20.0,12.0,8.0,22.81
6599,59,Montpellier,Open Sud de France,2010-10-28,ATP250,Indoor,Hard,2nd Round,Nieminen J.,Gasquet R.,44.0,28.0,1050.0,1385.0,2.0,1.0,2.5,1.5,2.48,1.51,31.0,17.0,14.0,22.81
6600,59,Montpellier,Open Sud de France,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Montanes A.,Davydenko N.,23.0,11.0,1530.0,2955.0,2.0,1.0,3.0,1.36,2.86,1.4,35.0,17.0,18.0,22.18
6601,59,Montpellier,Open Sud de France,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Monfils G.,Isner J.,15.0,19.0,2325.0,1885.0,2.0,1.0,1.53,2.37,1.58,2.32,29.0,15.0,14.0,26.66
6602,59,Montpellier,Open Sud de France,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Ljubicic I.,Nieminen J.,17.0,44.0,2100.0,1050.0,2.0,1.0,1.9,1.8,1.91,1.83,32.0,17.0,15.0,23.48
6603,59,Montpellier,Open Sud de France,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Tsonga J.W.,Simon G.,13.0,48.0,2480.0,930.0,2.0,1.0,1.57,2.25,1.63,2.22,31.0,18.0,13.0,23.05
6604,59,Montpellier,Open Sud de France,2010-10-30,ATP250,Indoor,Hard,Semifinals,Ljubicic I.,Montanes A.,17.0,23.0,2100.0,1530.0,2.0,0.0,1.4,2.75,1.44,2.69,22.0,13.0,9.0,22.02
6605,59,Montpellier,Open Sud de France,2010-10-30,ATP250,Indoor,Hard,Semifinals,Monfils G.,Tsonga J.W.,15.0,13.0,2325.0,2480.0,2.0,1.0,2.1,1.66,2.06,1.72,31.0,15.0,16.0,23.78
6606,59,Montpellier,Open Sud de France,2010-10-31,ATP250,Indoor,Hard,The Final,Monfils G.,Ljubicic I.,15.0,17.0,2325.0,2100.0,2.0,1.0,1.53,2.5,1.55,2.441,27.0,19.0,8.0,23.23
6607,60,St. Petersburg,St. Petersburg Open,2010-10-25,ATP250,Indoor,Hard,1st Round,Kukushkin M.,Chardy J.,88.0,50.0,587.0,925.0,2.0,1.0,2.25,1.57,2.17,1.65,26.0,18.0,8.0,23.57
6608,60,St. Petersburg,St. Petersburg Open,2010-10-25,ATP250,Indoor,Hard,1st Round,Gabashvili T.,Volandri F.,105.0,90.0,533.0,574.0,2.0,1.0,1.25,3.75,1.27,3.69,26.0,15.0,11.0,21.64
6609,60,St. Petersburg,St. Petersburg Open,2010-10-25,ATP250,Indoor,Hard,1st Round,Russell M.,Andreev I.,87.0,81.0,589.0,632.0,2.0,0.0,2.75,1.4,2.78,1.41,19.0,13.0,6.0,23.62
6610,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Kravchuk K.,Cermak F.,133.0,830.0,414.0,12.0,2.0,0.0,1.14,5.5,1.15,5.12,17.0,12.0,5.0,16.5
6611,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Ram R.,Andujar P.,166.0,74.0,316.0,653.0,2.0,1.0,1.36,3.0,1.38,2.92,31.0,18.0,13.0,22.08
6612,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Donskoy E.,Kuznetsov A.,260.0,198.0,179.0,257.0,2.0,0.0,2.1,1.66,2.04,1.73,25.0,14.0,11.0,27.75
6613,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Hanescu V.,Zeballos H.,52.0,77.0,915.0,645.0,2.0,0.0,1.53,2.37,1.58,2.31,14.0,12.0,2.0,23.38
6614,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Mathieu P.H.,Gonzalez M.,109.0,153.0,520.0,356.0,2.0,0.0,1.25,3.75,1.27,3.58,19.0,12.0,7.0,23.73
6615,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Tipsarevic J.,Kunitsyn I.,46.0,106.0,1025.0,532.0,2.0,0.0,1.44,2.62,1.49,2.53,18.0,12.0,6.0,22.77
6616,60,St. Petersburg,St. Petersburg Open,2010-10-26,ATP250,Indoor,Hard,1st Round,Tursunov D.,Przysiezny M.,264.0,91.0,173.0,574.0,2.0,1.0,1.4,2.75,1.29,3.52,26.0,15.0,11.0,24.74
6617,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,1st Round,Lu Y.H.,Starace P.,34.0,55.0,1221.0,905.0,2.0,0.0,1.28,3.5,1.31,3.39,16.0,12.0,4.0,22.88
6618,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,1st Round,Becker B.,Stakhovsky S.,57.0,37.0,832.0,1162.0,2.0,1.0,2.2,1.61,2.15,1.67,32.0,17.0,15.0,23.54
6619,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,1st Round,Dolgopolov O.,Fognini F.,49.0,62.0,927.0,801.0,2.0,0.0,1.22,4.0,1.25,3.8,23.0,13.0,10.0,22.58
6620,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,1st Round,Schuettler R.,Troicki V.,103.0,33.0,545.0,1225.0,2.0,1.0,4.0,1.22,3.65,1.26,28.0,16.0,12.0,22.79
6621,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,1st Round,Youzhny M.,Brands D.,10.0,73.0,3105.0,666.0,2.0,0.0,1.14,5.0,1.19,4.54,17.0,12.0,5.0,22.99
6622,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,2nd Round,Tipsarevic J.,Russell M.,46.0,87.0,1025.0,589.0,2.0,0.0,1.22,4.0,1.25,3.79,20.0,13.0,7.0,22.4
6623,60,St. Petersburg,St. Petersburg Open,2010-10-27,ATP250,Indoor,Hard,2nd Round,Kukushkin M.,Gabashvili T.,88.0,105.0,587.0,533.0,2.0,0.0,1.36,3.0,1.39,2.88,19.0,12.0,7.0,22.53
6624,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Marchenko I.,Kravchuk K.,99.0,133.0,559.0,414.0,2.0,0.0,1.33,3.25,1.39,2.9,20.0,12.0,8.0,23.16
6625,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Becker B.,Mathieu P.H.,57.0,109.0,832.0,520.0,2.0,0.0,1.9,1.8,1.88,1.85,18.0,12.0,6.0,23.32
6626,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Hanescu V.,Ram R.,52.0,166.0,915.0,316.0,2.0,1.0,1.22,4.0,1.26,3.65,31.0,16.0,15.0,23.52
6627,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Dolgopolov O.,Schuettler R.,49.0,103.0,927.0,545.0,2.0,0.0,1.44,2.62,1.51,2.49,18.0,12.0,6.0,23.03
6628,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Tursunov D.,Lu Y.H.,264.0,34.0,173.0,1221.0,2.0,0.0,2.1,1.66,2.05,1.73,17.0,12.0,5.0,22.34
6629,60,St. Petersburg,St. Petersburg Open,2010-10-28,ATP250,Indoor,Hard,2nd Round,Youzhny M.,Donskoy E.,10.0,260.0,3105.0,179.0,2.0,1.0,1.07,7.5,1.09,6.93,26.0,15.0,11.0,23.04
6630,60,St. Petersburg,St. Petersburg Open,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Marchenko I.,Becker B.,99.0,57.0,559.0,832.0,2.0,1.0,2.75,1.4,2.61,1.47,26.0,14.0,12.0,22.79
6631,60,St. Petersburg,St. Petersburg Open,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Kukushkin M.,Tipsarevic J.,88.0,46.0,587.0,1025.0,2.0,1.0,2.5,1.5,2.43,1.54,31.0,16.0,15.0,22.72
6632,60,St. Petersburg,St. Petersburg Open,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Youzhny M.,Hanescu V.,10.0,52.0,3105.0,915.0,2.0,1.0,1.25,3.75,1.28,3.51,35.0,19.0,16.0,23.3
6633,60,St. Petersburg,St. Petersburg Open,2010-10-29,ATP250,Indoor,Hard,Quarterfinals,Tursunov D.,Dolgopolov O.,264.0,49.0,173.0,927.0,2.0,0.0,2.2,1.61,2.12,1.68,18.0,12.0,6.0,23.17
6634,60,St. Petersburg,St. Petersburg Open,2010-10-30,ATP250,Indoor,Hard,Semifinals,Kukushkin M.,Marchenko I.,88.0,99.0,587.0,559.0,2.0,0.0,1.44,2.62,1.47,2.63,19.0,12.0,7.0,23.52
6635,60,St. Petersburg,St. Petersburg Open,2010-10-30,ATP250,Indoor,Hard,Semifinals,Youzhny M.,Tursunov D.,10.0,264.0,3105.0,173.0,2.0,1.0,1.44,2.62,1.46,2.66,35.0,18.0,17.0,23.14
6636,60,St. Petersburg,St. Petersburg Open,2010-10-31,ATP250,Indoor,Hard,The Final,Kukushkin M.,Youzhny M.,88.0,10.0,587.0,3105.0,2.0,0.0,2.5,1.53,2.48,1.42,22.0,13.0,9.0,23.07
6637,61,Vienna,BA-CA Tennis Trophy,2010-10-25,ATP250,Indoor,Hard,1st Round,Hajek J.,Riba P.,98.0,82.0,560.0,630.0,2.0,0.0,1.25,3.75,1.26,3.34,14.0,12.0,2.0,21.67
6638,61,Vienna,BA-CA Tennis Trophy,2010-10-25,ATP250,Indoor,Hard,1st Round,Seppi A.,Fischer M.,51.0,122.0,925.0,454.0,2.0,0.0,1.5,2.5,1.53,2.43,18.0,12.0,6.0,23.83
6639,61,Vienna,BA-CA Tennis Trophy,2010-10-25,ATP250,Indoor,Hard,1st Round,Kohlschreiber P.,Falla A.,35.0,85.0,1215.0,607.0,2.0,0.0,1.3,3.4,1.29,3.44,15.0,12.0,3.0,21.83
